txn_id,user_id,amount,txn_type,location,device_type,timestamp,is_fraud
cd003c7d-76a4-4ae9-902a-595723f8a1b1,user_16,36259.61,international,US,mobile,2024-01-03T07:15:00,0
91e0d266-627c-44b0-9ac7-c009eea0f094,user_155,46902.4,international,CA,atm,2024-02-17T19:46:00,0
c0731bea-82be-4abc-91ca-379d72293dc5,user_26,8593.17,international,US,mobile,2024-02-13T05:15:00,0
56c3ac41-e3ff-4e91-a119-72e001eace69,user_33,49765.17,international,IN,web,2024-01-19T05:24:00,0
36b2c787-7041-497c-921b-044477c8c5f1,user_129,13130.77,international,AU,mobile,2024-01-28T23:49:00,0
6d2650fc-10c4-4f77-ab48-23f031a824e4,user_165,7901.6,domestic,UK,mobile,2024-02-10T16:05:00,0
50b719e6-6574-4f27-897d-494520b7eb22,user_145,33145.16,domestic,US,atm,2024-03-04T20:53:00,0
b2b74385-be85-4861-9b36-3a7ce64dc2dc,user_130,28154.43,domestic,UK,mobile,2024-02-29T19:19:00,0
f6799efc-b48d-4f32-95fb-9b3c3e85b0f7,user_8,36041.77,domestic,UK,mobile,2024-01-15T17:40:00,0
7bff0837-8e40-4325-9a54-52d02104e053,user_110,20119.39,international,US,mobile,2024-01-19T15:26:00,0
f83ce5f3-c034-461f-b343-7029d600fa9d,user_15,15708.76,domestic,AU,atm,2024-02-01T04:48:00,0
c29e3c1a-9b26-41b8-b89f-39905d08084c,user_117,48911.39,international,AU,atm,2024-02-04T16:24:00,0
c42a9322-b2bc-4f37-a062-c84ae2a3299b,user_191,40193.11,domestic,IN,web,2024-02-01T00:10:00,0
16f980ee-0cde-44ee-8a94-409fb798dd15,user_158,46254.47,international,UK,web,2024-02-01T17:07:00,0
3c8417b0-d58d-4536-a733-b4b2bf5207d4,user_128,4666.97,domestic,US,web,2024-02-15T16:00:00,0
cdcaa6aa-3d40-4ebe-8648-4f40f0ba185a,user_165,34712.5,domestic,US,web,2024-02-07T01:43:00,0
38e0c807-93b1-4776-94e8-995da65515f7,user_79,12970.2,domestic,IN,mobile,2024-01-30T02:43:00,0
0c14a8ab-8a2f-407c-8af3-5b629695624e,user_78,41815.46,international,US,atm,2024-02-25T09:57:00,0
3ed88631-4cf1-49f9-8d98-46ef68af0821,user_112,12232.09,international,US,mobile,2024-02-18T00:19:00,0
e4b239c2-5290-43a3-ba60-774af94c5bb0,user_150,38461.77,domestic,US,mobile,2024-01-22T05:11:00,0
a42ffd29-488f-4475-b601-408f69593871,user_153,1287.14,domestic,CA,mobile,2024-01-23T00:47:00,0
76c1328c-d11f-4b1d-a251-0850360219d3,user_60,17045.37,international,UK,atm,2024-01-27T05:36:00,0
1b615ac2-051a-4469-b172-4939690f3d47,user_102,6292.31,international,CA,mobile,2024-03-07T07:14:00,0
7719274d-d6ad-4535-9ee8-c9ea098bd06f,user_73,42696.63,domestic,US,mobile,2024-02-16T11:23:00,0
3d86e572-3664-4752-ba5b-f3f94e718b97,user_88,7607.04,international,CA,web,2024-01-06T21:07:00,0
8c58d130-a474-4d79-9fbf-1cd996be3a69,user_105,14453.54,international,CA,atm,2024-02-23T18:59:00,0
31f272b7-c9c5-45ce-be3f-67aa337bcf87,user_98,4407.54,international,CA,web,2024-01-13T11:13:00,0
b58003a1-9630-45d3-a098-656c7b8d8b25,user_12,14185.15,domestic,CA,mobile,2024-03-01T09:49:00,0
61917364-1d9a-4a89-b3f3-0ab7c829f51f,user_95,23156.51,domestic,AU,mobile,2024-01-03T19:21:00,0
43f0d416-e66f-4579-8043-f5cb4c06fdcb,user_105,7681.57,domestic,UK,atm,2024-02-20T16:21:00,0
7dbf0e43-216f-4bd8-8245-e4d7f7a0b19c,user_9,12689.51,domestic,UK,atm,2024-01-19T19:52:00,0
63d94702-df5f-493e-bc52-091ad47db812,user_16,21940.76,domestic,IN,mobile,2024-02-29T13:16:00,0
2156b276-9256-41b2-bfa7-7ba7d55027d1,user_21,24813.95,international,IN,atm,2024-01-02T01:37:00,0
ef252310-f5c9-4358-8ba8-90fd3afebf02,user_185,12378.62,domestic,AU,atm,2024-02-16T08:23:00,0
054987bb-9746-496e-93a6-64af717a45a4,user_89,21751.02,domestic,US,mobile,2024-01-22T01:22:00,0
b2927538-026f-4cf9-ab8c-e7d8bab635ce,user_77,10260.19,international,US,atm,2024-01-08T15:05:00,0
1bf7178a-c82e-4d5a-95de-df3cec583fa1,user_195,10846.19,international,UK,atm,2024-03-09T09:46:00,0
7364891a-c63f-4c6f-bcfe-64ed9eba5a0d,user_181,28269.21,domestic,UK,atm,2024-01-24T14:32:00,0
18123172-0585-4cee-bad9-238306997a63,user_21,34365.85,domestic,CA,web,2024-01-04T11:41:00,0
f87635de-6ab0-4a7f-955e-85b6b2acc75e,user_145,32973.51,international,AU,atm,2024-03-07T17:35:00,0
69158846-3d84-4d3e-8aff-a6bddcfdeb30,user_63,16534.74,international,IN,web,2024-02-27T15:19:00,0
0ec8c4e9-8895-4654-b2d3-068ca9510e8e,user_24,1820.04,international,CA,atm,2024-02-12T09:22:00,0
3c312644-ce6a-4e90-9c9a-43448078bbfd,user_36,45439.25,domestic,AU,web,2024-01-14T00:03:00,0
96852357-3d8f-47f1-aaf5-df322e8088f6,user_158,28679.73,international,AU,atm,2024-01-23T15:01:00,0
42c43531-8fde-46d3-815e-0f4188d4582e,user_177,29297.02,domestic,IN,web,2024-02-10T11:41:00,0
1054e3fd-77f3-45d7-9c72-f2735af307d7,user_85,28794.01,international,AU,web,2024-02-11T10:48:00,0
a130d076-96a6-4232-bb1d-260cb35e9873,user_13,21862.72,international,UK,mobile,2024-02-25T17:35:00,0
70c20678-4924-4107-8a4d-617c97abbc43,user_176,22268.79,international,CA,web,2024-01-27T02:01:00,0
6b9badb4-dbb3-426f-9304-358020332db7,user_160,25545.02,domestic,US,atm,2024-01-22T07:45:00,0
9fa1b08b-f0a6-4f22-bb03-08f61ca3628b,user_92,21887.6,international,AU,web,2024-01-10T13:26:00,0
d633511a-90e5-4025-b3db-faf805086980,user_56,1345.79,domestic,AU,web,2024-02-19T16:58:00,0
66804277-95bd-466a-a9eb-70338f35d193,user_129,9317.87,domestic,CA,atm,2024-02-29T19:05:00,0
c273b715-e5c4-403a-b160-f3094521d4f7,user_159,17426.3,international,US,atm,2024-02-13T06:38:00,0
51c05205-58f8-4049-af8b-79d50b22d1aa,user_1,12883.04,international,UK,web,2024-01-17T13:37:00,0
9233880c-8544-4513-bec9-bf9feeb4ebb0,user_130,21042.43,domestic,AU,mobile,2024-03-05T15:04:00,0
87356fd3-85ff-4dd3-af93-478f282263be,user_5,3322.85,international,CA,web,2024-01-09T09:43:00,0
a94573bc-36c6-4c4b-bdfc-59d80be95303,user_11,4903.13,international,IN,mobile,2024-01-06T23:02:00,0
e50b94dd-d9c5-4f14-96a4-8f7d1463ee38,user_156,12500.84,domestic,CA,mobile,2024-02-22T10:20:00,0
bce518d3-205c-4b21-89ff-959a9e373670,user_79,6186.84,international,IN,atm,2024-02-06T23:08:00,0
f68751e2-8f6e-4adb-9bde-8a6c93d15f0f,user_32,7439.72,domestic,US,mobile,2024-01-02T23:26:00,0
938c18f7-5d54-45c7-86e3-86150441949b,user_14,13333.03,domestic,UK,atm,2024-01-09T23:09:00,0
82ea4b5c-daf9-476e-ab35-34c7504ef829,user_156,14935.07,international,IN,mobile,2024-01-13T15:00:00,0
db82f450-b4ff-4eae-be38-6ba8749eef17,user_55,46664.24,domestic,UK,atm,2024-03-08T21:56:00,0
11ff5d1f-230d-4608-9503-98847289ab5d,user_135,22055.43,domestic,US,mobile,2024-03-07T18:28:00,0
922290e2-e7df-4b18-82aa-9b121253c5d2,user_151,49449.7,domestic,IN,web,2024-01-29T13:47:00,0
f9e7d585-694f-4690-a10e-c34dc96f7c46,user_149,49392.17,domestic,CA,mobile,2024-02-11T18:15:00,0
934aa0d3-04d8-4d31-8b7f-019c2f6333c2,user_43,23683.52,domestic,UK,web,2024-01-01T03:38:00,0
a0469926-ebcf-4f97-b1b1-0c6184b7b6e4,user_49,15031.75,domestic,CA,atm,2024-01-24T23:26:00,0
29408ab0-891b-42eb-adf1-61c1e5791a0a,user_144,48963.67,international,AU,mobile,2024-02-06T03:26:00,0
1ed1ee59-c70b-48d1-9d5f-5cafec6ef0fb,user_67,37701.38,domestic,UK,atm,2024-01-24T04:28:00,0
37146893-05ad-40b0-82ed-77984a686ed8,user_92,17617.31,international,CA,mobile,2024-02-06T11:43:00,0
f770c97a-19d4-4d94-83f6-166e5fd6d32e,user_147,36773.66,domestic,IN,web,2024-01-29T02:51:00,0
fce26a6b-9c33-4ebd-b244-33d9c0214424,user_184,29049.96,international,CA,web,2024-01-22T13:23:00,0
d01ec564-4247-4551-ad9a-cd5fe3673d45,user_74,12155.45,domestic,IN,web,2024-01-05T03:09:00,0
3cd21117-4561-461e-97dd-f9067e1a0438,user_166,17256.2,domestic,UK,mobile,2024-01-24T09:45:00,0
e5281184-1b23-438e-8237-ad0582c92d23,user_77,11381.79,international,US,atm,2024-01-01T00:24:00,0
3ca6c943-dbc6-4df5-a4db-a04007aac5bf,user_113,5171.61,domestic,CA,mobile,2024-01-07T05:57:00,0
d204c3c1-29a9-4641-9c13-53b498a77ed9,user_191,45992.34,domestic,CA,atm,2024-02-20T10:08:00,0
c816aaac-b337-4e0f-89d6-fdb5fa583013,user_141,3750.94,international,CA,mobile,2024-02-29T15:58:00,0
1a126e2a-55f6-4e0c-9a1e-1b23bd0e1817,user_99,36203.27,domestic,IN,mobile,2024-01-29T15:24:00,0
acfe3bbc-b99c-4232-b5a9-2bf6418918ab,user_155,29458.04,domestic,US,atm,2024-01-04T06:29:00,0
8b785c38-2dd2-47c3-82b3-9d0ba4d00483,user_103,13856.46,international,UK,web,2024-01-10T14:00:00,0
c496b92e-d937-44ed-9759-d8dc54adaef5,user_96,12950.92,international,US,web,2024-02-12T02:55:00,0
a5c234b0-4afb-461f-845b-a775851c4a56,user_45,7243.9,domestic,US,web,2024-01-03T22:02:00,0
3a9cf6bf-2053-4f4d-9273-4fecba09dd01,user_123,12706.28,international,CA,mobile,2024-01-16T09:10:00,0
f53a56f2-6abc-49ab-ade9-7fcc8c318e73,user_59,46706.43,international,UK,web,2024-01-01T11:10:00,0
49cd9961-89df-465d-8846-1f44e45fd3bf,user_134,18951.21,international,US,web,2024-01-19T12:58:00,0
3402f753-09f5-4999-900b-9968d1e53fec,user_17,49007.66,international,US,mobile,2024-01-04T13:54:00,0
f2c02be3-b1b4-495f-ad5c-7077661e904c,user_74,10623.45,international,CA,atm,2024-01-03T17:08:00,0
ca9721ea-3e1a-4a2a-ae84-41c843782d35,user_67,4643.5,international,US,atm,2024-01-20T17:31:00,0
55c18f53-b62d-42c3-95f7-3be5652bbdad,user_190,32221.77,domestic,IN,mobile,2024-02-13T07:33:00,0
4ba24f4f-2c6e-47e9-8173-db8a87d950ed,user_75,3646.0,domestic,US,web,2024-02-11T06:49:00,0
723c6f9d-0c51-484c-91f9-3e068f618ffe,user_58,49403.53,international,UK,mobile,2024-02-21T06:37:00,0
c5dc53ca-1f18-46a1-af9c-3b1405f36277,user_72,16960.02,international,IN,atm,2024-03-09T12:27:00,0
bab77865-3e5a-4e7f-be23-0005f2e401cf,user_172,8081.67,international,IN,mobile,2024-02-20T21:04:00,0
679f2e34-f977-42aa-a852-cecc1b6d46bb,user_68,16002.88,domestic,US,atm,2024-01-02T18:28:00,0
08bf1f73-2ab2-45b4-a3dc-5c1c37d7f40b,user_128,46341.87,domestic,AU,web,2024-01-20T16:43:00,0
4742eb17-ad21-453c-9dec-a8706517290c,user_128,29375.8,international,IN,web,2024-01-01T20:11:00,0
99bf11c1-c105-44ff-b6da-8ec7a51ea91c,user_166,24926.54,domestic,IN,mobile,2024-01-17T04:14:00,0
4c569f1d-a102-468d-a598-0561e428869b,user_143,35130.09,international,CA,web,2024-01-29T09:04:00,0
3516b097-6475-4df6-8273-92265a1c36c1,user_113,25379.32,international,UK,atm,2024-01-03T14:15:00,0
a546ec83-6b2d-4311-9849-61d61e8948bb,user_132,7202.88,domestic,AU,web,2024-01-21T17:16:00,0
d1af2829-c987-46ad-aefb-4c00829a3c3a,user_59,20681.24,domestic,IN,web,2024-02-20T03:35:00,0
0b9c6d0a-e58d-4d93-9337-bba3fe368a76,user_38,2456.59,international,AU,web,2024-01-26T00:41:00,0
d80ab2dd-fc7a-45b8-b306-7a805bf59f10,user_93,2760.21,domestic,US,atm,2024-02-10T00:14:00,0
45c63d5d-1417-4694-a530-3fcf786d410e,user_120,6670.78,international,AU,mobile,2024-03-07T15:56:00,0
ba34a4b3-5068-426c-9d91-e17121526d43,user_148,22536.05,domestic,AU,mobile,2024-02-16T18:30:00,0
cea31197-8558-4e5c-bbfc-ba46ae558cd4,user_56,19779.45,international,CA,mobile,2024-03-02T07:57:00,0
4d6c6e05-c007-4e34-95ac-e951a0213edd,user_102,28645.12,international,IN,web,2024-02-15T19:14:00,0
1893dc6f-abfb-4167-8255-cb54144328ea,user_18,19973.85,domestic,IN,mobile,2024-01-16T15:15:00,0
f9afbe92-d0e8-43e1-be9b-982e1d691165,user_145,12098.85,international,AU,atm,2024-02-23T22:18:00,0
230e7924-7309-4ba7-9432-4618470d4a86,user_143,49083.82,international,UK,web,2024-02-10T08:27:00,0
f5d43c12-d7ab-4609-9fcc-5c2d13afb3d4,user_115,17959.44,international,AU,atm,2024-01-17T18:27:00,0
24d643ac-da0f-49c0-ab89-0781a3be3649,user_135,11879.26,international,UK,web,2024-02-22T00:25:00,0
9d7bbe8b-0312-42ae-b7c9-2959036f84ae,user_180,38287.72,international,IN,mobile,2024-02-09T03:04:00,0
9823e7a2-6f2a-4acb-bdb8-018f1f5ed9f9,user_20,48646.76,domestic,CA,atm,2024-02-06T14:28:00,0
e2a9858f-10fd-4b96-acd7-87269e44ac63,user_6,8166.36,international,US,web,2024-01-07T20:58:00,0
316563c1-f35d-4a12-8582-877263da0d10,user_92,32215.04,international,UK,web,2024-03-01T03:30:00,0
f9eb044f-4762-4b4a-a57e-05d92b5af8ec,user_115,39620.23,international,CA,atm,2024-02-01T02:52:00,0
2277a01d-d43c-424e-a530-2189302d9110,user_189,41391.23,domestic,UK,mobile,2024-03-08T08:00:00,0
1a79f1dc-665b-4cf7-8f47-a2ad9ab47915,user_107,35872.74,domestic,UK,mobile,2024-02-15T19:44:00,0
b78c048a-d179-473e-9842-593c126a74e0,user_53,15804.4,international,UK,mobile,2024-02-04T06:12:00,0
10258b91-e87c-46c8-8d98-7f64e9ed7da2,user_154,30940.31,international,IN,mobile,2024-02-28T11:54:00,0
4d8ad6fa-bc35-477b-9a8e-b48c91b3d0ca,user_8,22743.28,international,UK,mobile,2024-01-30T19:38:00,0
79162fc8-f8da-42e4-b9bf-c07d7ca9c83b,user_90,29332.14,international,UK,web,2024-02-08T12:34:00,0
f95ae7d1-d3d9-4b70-87d4-7a957d0f3530,user_43,33363.28,international,CA,web,2024-01-19T19:31:00,0
fb61a1b7-cfe4-4b31-a640-25a91bbad1f1,user_22,35259.51,domestic,US,mobile,2024-01-23T08:04:00,0
0edf5c50-0588-4ddf-9d23-dc582ea75dcb,user_15,21664.45,domestic,IN,web,2024-01-31T08:16:00,0
662735aa-fb77-4c06-838d-cac8931ff48a,user_168,20989.12,international,CA,atm,2024-02-28T10:33:00,0
f05f5626-c42b-4032-bd3a-f75a3b0fadf4,user_69,129.56,international,AU,mobile,2024-03-08T00:57:00,0
0a297c13-bfb0-405b-b699-98067de6728f,user_90,41284.58,domestic,IN,web,2024-02-10T09:52:00,0
2a399a85-79fa-40ed-8de0-cf9d7b52edbb,user_116,15430.94,international,IN,web,2024-01-30T15:42:00,0
058430a3-87a1-4368-a2b4-973406266dc9,user_12,13723.18,international,UK,web,2024-01-10T05:50:00,0
32e2f051-e21c-494b-9973-3bb1654b5f5d,user_105,3099.56,international,AU,web,2024-01-21T15:44:00,0
b6a2cf9a-bd84-4cd7-a0a6-b7b1c51de05f,user_178,22335.8,domestic,UK,web,2024-03-07T17:54:00,0
83efa696-157f-49b6-8103-1ca71a7c347b,user_46,29074.48,international,UK,mobile,2024-01-22T20:21:00,0
0fdebc97-7ff1-4beb-bb2b-e6e3a05f6a5f,user_96,37419.06,international,IN,mobile,2024-01-11T00:39:00,0
a4619e87-c2ae-4f56-acee-25dc0c36747e,user_182,45102.96,international,UK,mobile,2024-01-14T05:34:00,0
f16bc4d1-6f57-4ae2-ae5c-a68f862096c5,user_63,11787.79,international,CA,atm,2024-01-20T01:11:00,0
7f72b454-53bc-492a-90ca-c919033e5a88,user_156,45229.59,international,CA,web,2024-01-19T00:19:00,0
ea9d3737-4aa7-45b1-b9ca-c1f6140e03e6,user_200,21378.69,international,IN,mobile,2024-01-15T16:43:00,0
c59710cb-c1b8-4b19-bfb8-56c481f2af90,user_12,43274.29,international,IN,web,2024-01-10T08:34:00,0
7aba800c-f20b-4a8a-bc66-c325db5f2be5,user_137,5952.81,international,AU,mobile,2024-02-17T20:12:00,0
1eddef04-a18f-4fe1-bd85-a3426b4e40f6,user_114,5996.71,domestic,UK,mobile,2024-02-10T14:59:00,0
02f7d228-a465-4c1b-af66-0e91632f2336,user_90,42028.02,domestic,AU,mobile,2024-02-03T12:04:00,0
0c529bc0-3714-4bf1-b5bb-24644c5d3511,user_2,8405.66,international,UK,mobile,2024-03-07T09:36:00,0
0072573b-51c0-4656-826e-06fe72a3bd6e,user_82,26985.76,international,AU,mobile,2024-02-04T17:50:00,0
45587489-4182-4015-aff6-06eb5fe9f17c,user_48,2655.03,international,UK,atm,2024-02-20T00:24:00,0
deb33a74-a3be-48b9-bb3d-cddf383fd677,user_42,46981.02,domestic,AU,web,2024-02-27T05:49:00,0
f34ee7f2-5e32-49db-919d-d3bf50cd502d,user_54,12485.27,domestic,CA,atm,2024-01-15T02:34:00,0
1777c0c5-fbd4-46d9-adf0-c5667918e5a9,user_5,42450.46,international,US,atm,2024-01-19T05:51:00,0
047ee9de-7d45-4253-8e18-398a66488ede,user_21,44263.86,domestic,CA,web,2024-02-11T09:20:00,0
b47d3c9c-1b26-42ca-8ecc-570ec72119c6,user_6,21288.87,domestic,US,mobile,2024-02-20T16:36:00,0
9c91b444-1056-48af-b6e3-97fdb75e5f83,user_49,40662.81,domestic,US,web,2024-02-07T19:18:00,0
866832b8-a15b-458c-a55a-25b8acaaa00c,user_51,568.95,international,UK,atm,2024-02-10T02:34:00,0
8e57bb5e-d155-44ae-b689-6aa0f25f0f5a,user_94,21775.74,domestic,CA,atm,2024-01-14T13:53:00,0
8ea0baa5-4b70-4b44-aa62-6e806d82d9ed,user_147,42180.76,international,UK,atm,2024-02-06T02:22:00,0
1644b02a-807c-4466-89aa-22a8ace96bc9,user_66,4615.64,international,UK,web,2024-02-24T04:00:00,0
912b58e8-49c0-4fcd-a77e-1eb7bd12f724,user_39,39141.88,international,US,atm,2024-01-31T21:01:00,0
55e4dd61-edd6-457c-b092-bba5167d5ba7,user_130,24725.02,international,US,web,2024-02-04T00:44:00,0
338f09fa-5847-4474-93b6-5d7fbb80627c,user_37,48306.83,domestic,US,atm,2024-01-27T06:00:00,0
44568407-e157-48c2-9a5e-053fa81e33c0,user_105,36463.32,international,AU,mobile,2024-01-16T23:49:00,0
c88e4ee4-a4aa-4029-b798-b3d109942bca,user_128,13177.0,international,CA,mobile,2024-01-04T04:16:00,0
0ff25cc2-cc43-4a9e-a671-29d0567f0cda,user_199,40247.0,domestic,UK,web,2024-01-21T14:11:00,0
677e5141-2855-4c38-bdca-c604a8338112,user_55,22663.54,domestic,IN,atm,2024-01-18T23:02:00,0
3a7f6bc2-1f3c-4237-ad81-c61c86225287,user_99,33926.96,domestic,IN,web,2024-01-03T02:40:00,0
5ff02606-5eb1-43a8-9a8e-d99e4ac3a344,user_160,32546.15,domestic,IN,mobile,2024-02-15T17:29:00,0
5ae8e66d-abce-41e3-9d45-f1a07f3fd2e2,user_50,32801.96,domestic,AU,mobile,2024-01-01T22:50:00,0
9fe56998-b53b-4214-861e-74ff24f93922,user_179,36289.65,international,IN,atm,2024-01-08T04:37:00,0
d9345b28-4764-47ad-87ed-074df8e02289,user_103,1721.65,domestic,US,web,2024-01-06T19:19:00,0
4489db42-f084-4865-902f-0502be217ba9,user_188,47232.47,international,AU,web,2024-02-28T17:16:00,0
273a43ef-a076-4164-b6f5-2e68f31f1a3c,user_172,4270.31,domestic,AU,atm,2024-02-10T00:19:00,0
ba9a509a-ade2-4ca7-9cb1-b6b62fa170a1,user_190,16870.31,international,CA,mobile,2024-03-06T06:37:00,0
fd6b3812-d748-4ac4-82b4-9effd0dfb18b,user_169,9795.89,international,CA,atm,2024-03-02T14:31:00,0
082d5d98-4651-4bc0-8eba-199f9b03330c,user_50,28571.27,domestic,US,web,2024-02-29T20:54:00,0
9ae1bd37-2d28-42d4-9ac0-180ce7325e52,user_175,16914.66,international,US,mobile,2024-02-29T22:25:00,0
4314fbc0-40ee-4dab-a064-358f01acd3d7,user_125,45333.14,domestic,IN,web,2024-01-06T14:15:00,0
9d688803-ef1c-4b5e-bbcf-7829e68c241e,user_197,28028.65,international,UK,web,2024-01-27T21:35:00,0
86be08ef-d885-440c-b93b-6bc203932e14,user_5,48875.71,international,CA,web,2024-02-15T17:07:00,0
a81faaa6-3885-44e4-916f-1ed64931de58,user_27,30286.65,domestic,US,web,2024-02-04T06:54:00,0
0764136c-63b3-4b0b-8afa-ec37b7b37d41,user_137,23248.5,international,IN,web,2024-01-22T02:30:00,0
70c861d4-2f86-4760-ba7a-78aeb6b96087,user_49,35737.3,international,US,web,2024-02-14T18:03:00,0
7f56e1e7-3826-479d-861e-e852517ac15e,user_116,29925.53,domestic,AU,atm,2024-01-15T07:54:00,0
d3b6d8a8-c760-4cc8-b9e8-37dcad34c632,user_61,42866.7,domestic,AU,mobile,2024-01-05T15:01:00,0
3e33de67-8150-4a03-a088-72696f973e0f,user_113,9301.94,domestic,US,web,2024-02-15T02:42:00,0
dff94b63-6061-4813-8fbb-d85f70e38cf0,user_191,46253.5,international,CA,mobile,2024-01-20T16:55:00,0
19ba9c8f-3557-418b-ab11-72f9854b5798,user_97,38132.35,domestic,AU,atm,2024-03-07T01:54:00,0
6163a535-accc-47a9-ab01-8a4b9e2f882d,user_11,24299.31,domestic,IN,web,2024-02-14T09:49:00,0
4f326c2a-fc6f-4c5e-aa48-699b9621fd1a,user_60,43967.34,international,UK,web,2024-03-09T21:56:00,0
f0006d5e-1402-44a8-b6f0-a8d19558330a,user_24,4007.24,international,UK,atm,2024-02-27T12:54:00,0
86e0af69-43c0-46af-a0c5-1344896e1252,user_23,13730.38,international,US,mobile,2024-01-23T07:01:00,0
12942b40-0225-4d5f-b1d3-0c3aed38fad4,user_31,16951.12,domestic,AU,atm,2024-02-13T04:54:00,0
8b50b769-cab2-46ab-acbd-b22b814c6bb6,user_38,35148.22,domestic,AU,web,2024-01-14T14:30:00,0
748ba991-6809-44c3-a819-caf40e42ce15,user_161,37783.45,domestic,CA,atm,2024-02-17T16:40:00,0
834d4b3a-c10e-47c2-9c09-c791fee536bd,user_80,48818.17,domestic,US,mobile,2024-01-18T23:08:00,0
2eb14ada-dedf-4141-ba1a-03be5a548f38,user_152,7305.89,domestic,UK,atm,2024-02-15T19:18:00,0
44a0c1f3-e070-47db-97e0-505f9337b8c2,user_30,35741.42,domestic,US,mobile,2024-03-06T03:45:00,0
23fc1d79-3bfb-4276-8d7c-7c52159dc7b8,user_190,35367.35,domestic,CA,mobile,2024-01-02T17:40:00,0
5ce2ed37-caa6-41a2-aac6-0b80add44705,user_40,48707.85,domestic,UK,web,2024-01-08T17:44:00,0
590f6677-cc6f-4105-9d63-0c31672e9e2b,user_27,9766.94,domestic,UK,mobile,2024-01-15T14:59:00,0
b0eb56ba-135b-401b-b9cb-9c51706de9c1,user_61,1749.41,domestic,CA,atm,2024-03-04T10:56:00,0
2a81d51c-cf03-4b77-90bd-a46cdbfeb5f3,user_182,46771.44,international,CA,web,2024-02-21T13:03:00,0
cd865cec-621c-45b0-a4bc-eab696adcac3,user_25,44578.78,international,US,web,2024-01-25T05:21:00,0
b2eb66c5-1a58-442d-b7f3-621e02d6a13b,user_29,35835.18,international,UK,mobile,2024-02-19T20:38:00,0
50302713-22bd-4514-999c-9adb56d3ee09,user_120,17697.97,domestic,CA,web,2024-02-21T11:33:00,0
ca32bcf6-37d9-415d-a3c3-e2ab4036f9d9,user_6,33100.76,international,CA,web,2024-02-11T12:40:00,0
bc7182b0-4892-4d70-a960-55bb2b80ec16,user_75,48681.81,domestic,IN,atm,2024-02-07T23:12:00,0
299cdda2-2292-4089-8076-28c066e85e44,user_75,20526.08,domestic,IN,web,2024-02-27T13:23:00,0
8c7a5d0b-189b-4e56-8f83-c78302876a58,user_182,49778.6,domestic,AU,mobile,2024-02-28T03:38:00,0
21e40bf7-8f15-4f73-b428-8c47507361fc,user_81,16977.76,international,AU,mobile,2024-02-09T04:11:00,0
74d7fa04-e6f1-408a-a048-9ce64d7263fa,user_132,27606.02,domestic,CA,web,2024-02-03T06:18:00,0
270043af-2db4-4a85-9fdf-8c80359b5229,user_168,2193.72,international,US,mobile,2024-01-09T06:12:00,0
7dfc2b88-83a2-4a99-9d30-3a33d6f5e743,user_196,44047.15,domestic,US,atm,2024-01-03T10:21:00,0
88772eed-7e52-4604-bd56-15a99b18a655,user_101,22938.54,international,IN,mobile,2024-03-03T10:17:00,0
28ba7239-7f8b-41d7-b527-f9512eba0e82,user_11,2505.66,international,UK,mobile,2024-01-06T01:04:00,0
332c16b3-d42b-41d7-97c4-0b2c717e7a03,user_129,48527.13,international,AU,mobile,2024-02-21T20:55:00,0
e45e98a6-1873-4c21-8320-765d5d528484,user_200,20142.33,international,IN,mobile,2024-02-03T14:50:00,0
5f8d0831-9eef-4889-977c-4327de67962c,user_59,20209.94,international,US,atm,2024-03-01T15:33:00,0
1195ece6-6cc7-4ed8-90a0-885c240b2122,user_167,20650.78,international,AU,atm,2024-01-18T04:29:00,0
8ad5ee19-ad41-4508-ae3a-ace9d1edf967,user_183,30711.82,domestic,UK,atm,2024-02-03T17:20:00,0
5ef4e3a0-4379-4239-b868-c542571ff656,user_200,1672.1,domestic,IN,web,2024-02-28T18:16:00,0
802bbaea-c985-4c92-a614-5f3e8c151972,user_150,7429.28,domestic,IN,atm,2024-01-13T15:20:00,0
1850e643-1158-46c2-8b09-b80ede655f70,user_1,34816.0,domestic,CA,mobile,2024-01-17T09:07:00,0
c598aae9-6005-4b14-8f6d-a75ebf1847fe,user_62,10399.4,domestic,CA,web,2024-01-06T09:40:00,0
132da30e-573d-4ec7-a58f-521dcb324a89,user_13,41360.12,international,US,web,2024-01-29T03:22:00,0
8d7cab73-0852-4b3e-99ba-bc4a6cf0b9bd,user_171,37499.93,international,CA,web,2024-03-02T20:15:00,0
b49431f1-7807-4ac0-b652-3639bf58fa19,user_200,16425.18,domestic,CA,atm,2024-02-20T01:54:00,0
4c34c153-ac32-4370-9400-17ac9743b8d8,user_200,38687.76,domestic,AU,mobile,2024-02-08T07:24:00,0
23d9a3cd-dbee-4f73-b4aa-677a5bb530d9,user_149,15324.24,domestic,US,atm,2024-01-29T17:59:00,0
8b50036e-c785-4eef-b995-b9ad1c350718,user_182,37671.81,domestic,US,atm,2024-02-22T10:06:00,0
fc0e15de-d26d-4b50-a4f9-664f75035bbd,user_109,43555.01,international,CA,mobile,2024-01-28T16:46:00,0
dbec5867-f08d-4b06-bf6d-c09dc7edadbe,user_3,48548.0,domestic,CA,atm,2024-02-08T17:52:00,0
8cf91e7a-59fb-4d2c-8bcb-f4a3b310f635,user_66,17626.08,domestic,IN,atm,2024-01-28T15:21:00,0
